"join_ID","group","mlpa_region","region4","affiliated_mpa","mpa_defacto_class","mpa_defacto_designation","year","variable","indicator","mean","sd","n"
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2018,"all fish","diversity",1.8931,0.3314,3
"kelp","kelp forest-fish","central","central","carmel pinnacles smr","smr","smr",2010,"all fish","diversity",1.0536,0.3322,2
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2006,"all fish","diversity",2.065,0.3323,6
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2002,"all fish","diversity",1.9441,0.3329,2
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","smr",2013,"all fish","diversity",1.8933,0.333,6
"kelp","kelp forest-fish","central","central","point lobos smr","smr","ref",2019,"all fish","diversity",1.1858,0.3331,4
"kelp","kelp forest-fish","central","central","point buchon smr","smr","smr",2016,"all fish","diversity",1.1063,0.3339,4
"kelp","kelp forest-fish","central","central","cambria smca","smca","smca",2002,"all fish","diversity",1.7363,0.3359,2
"kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2007,"all fish","diversity",1.8578,0.3359,4
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2010,"all fish","diversity",2.0093,0.3364,7
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2008,"all fish","diversity",0.993954,0.337167,21
"deep_reef","deep-reef","north","north","southeast farallon island smca","smr","smr",2019,"all fish","diversity",1.444846,0.337444,6
"deep_reef","deep-reef","central","central","point buchon smr","smr","ref",2012,"all fish","diversity",1.239442,0.339144,8
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2014,"all fish","diversity",1.7819,0.3402,4
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2007,"all fish","diversity",1.9046,0.3402,4
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","smr",2007,"all fish","diversity",1.6621,0.3411,6
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2008,"all fish","diversity",0.947873,0.343631,14
"deep_reef","deep-reef","north","north","southeast farallon island smca","smr","smr",2011,"all fish","diversity",1.003893,0.343709,3
"kelp","kelp forest-fish","central","central","cambria smca","smca","smca",2004,"all fish","diversity",1.8402,0.3439,2
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2003,"all fish","diversity",1.4925,0.344,4
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2015,"all fish","diversity",0.984752,0.345596,7
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2007,"all fish","diversity",0.428716,0.345929,2
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2020,"all fish","diversity",1.4969,0.346,3
"kelp","kelp forest-fish","central","central","point sur smr","smr","smr",2011,"all fish","diversity",2.1604,0.3467,2
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2016,"all fish","diversity",1.8087,0.3475,2
"deep_reef","deep-reef","north","north","ten mile smr","smr","smr",2015,"all fish","diversity",1.478728,0.347624,7
"kelp","kelp forest-fish","north","north","saunders reef smca","smca","smca",2010,"all fish","diversity",1.6035,0.3477,2
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2007,"all fish","diversity",1.6689,0.3482,7
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2004,"all fish","diversity",2.1525,0.3485,2
"deep_reef","deep-reef","south","north islands","harris point smr","smr","smr",2008,"all fish","diversity",1.345233,0.348583,13
"deep_reef","deep-reef","south","north islands","harris point smr","smr","smr",2009,"all fish","diversity",1.107172,0.348765,12
"kelp","kelp forest-fish","central","central","white rock smca","smr","ref",2008,"all fish","diversity",1.5154,0.3492,4
"kelp","kelp forest-fish","north","north","salt point smca","smca","ref",2010,"all fish","diversity",1.4603,0.3494,5
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2008,"all fish","diversity",1.5615,0.3516,7
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",2008,"all fish","diversity",1.3604,0.3517,5
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2004,"all fish","diversity",2.0984,0.3519,6
"deep_reef","deep-reef","central","central","piedras blancas smca","smr","ref",2020,"all fish","diversity",1.538521,0.352688,5
"deep_reef","deep-reef","central","central","piedras blancas smr","smr","ref",2020,"all fish","diversity",1.538521,0.352688,5
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","smca",2003,"all fish","diversity",0.999,0.3544,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2011,"all fish","diversity",1.6638,0.3545,7
"kelp","kelp forest-fish","central","central","point buchon smr","smr","ref",2020,"all fish","diversity",1.5618,0.3552,4
"deep_reef","deep-reef","north","north","bodega head smca","smca","smca",2011,"all fish","diversity",0.985864,0.355845,9
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","smr",2003,"all fish","diversity",1.0955,0.3561,2
"kelp","kelp forest-fish","south","north islands","south point smr","smr","smr",2008,"all fish","diversity",1.6812,0.3561,6
"deep_reef","deep-reef","central","central","point sur smr","smr","smr",2019,"all fish","diversity",1.56211,0.356191,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2002,"all fish","diversity",1.3914,0.3563,6
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","smr",2015,"all fish","diversity",1.7116,0.3573,3
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2015,"all fish","diversity",1.7024,0.3576,2
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","smr",2004,"all fish","diversity",1.8636,0.3582,2
"deep_reef","deep-reef","north","north","reading rock smr","smr","smr",2014,"all fish","diversity",1.321486,0.358712,8
"kelp","kelp forest-fish","central","central","point buchon smr","smr","ref",2016,"all fish","diversity",1.4953,0.361,3
"kelp","kelp forest-fish","south","south","campus point smca","smr","ref",2020,"all fish","diversity",2.2935,0.3611,2
"kelp","kelp forest-fish","south","south","naples smca","smca","ref",2020,"all fish","diversity",2.2935,0.3611,2
"deep_reef","deep-reef","north","north","reading rock smr","smr","ref",2020,"all fish","diversity",1.46331,0.361278,10
"kelp","kelp forest-fish","central","central","point buchon smr","smr","ref",2008,"all fish","diversity",1.623,0.3613,4
"deep_reef","deep-reef","central","central","portuguese ledge smca","smr","smr",2016,"all fish","diversity",1.693828,0.361468,6
"kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2008,"all fish","diversity",2.0914,0.3615,4
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","smr",2005,"all fish","diversity",1.678,0.3616,6
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2010,"all fish","diversity",2.0737,0.3619,6
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2010,"all fish","diversity",2.3555,0.3626,3
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2015,"all fish","diversity",1.991,0.3634,4
"deep_reef","deep-reef","central","central","point sur smca","smr","smr",2008,"all fish","diversity",0.840648,0.363647,6
"kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2006,"all fish","diversity",1.5561,0.3637,2
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","smca",2011,"all fish","diversity",1.9425,0.3653,3
"deep_reef","deep-reef","north","north","point st. george reef offshore smca","smca","smca",2020,"all fish","diversity",1.402323,0.366409,9
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","ref",2003,"all fish","diversity",1.3214,0.3667,10
"kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2010,"all fish","diversity",2.0177,0.3668,2
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","ref",2017,"all fish","diversity",1.7677,0.3672,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2017,"all fish","diversity",1.7677,0.3672,3
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","ref",2020,"all fish","diversity",1.9025,0.3676,2
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2018,"all fish","diversity",1.9292,0.3678,3
"kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2009,"all fish","diversity",1.903,0.3683,2
"kelp","kelp forest-fish","north","north","double cone rock smca","smca","smca",2019,"all fish","diversity",1.1038,0.3687,2
"deep_reef","deep-reef","south","south","point conception smr","smr","ref",2019,"all fish","diversity",0.253255,0.370086,4
"deep_reef","deep-reef","south","north islands","harris point smr","smr","smr",2020,"all fish","diversity",1.377853,0.37075,19
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2005,"all fish","diversity",1.433396,0.371648,9
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2008,"all fish","diversity",1.043248,0.371713,8
"deep_reef","deep-reef","south","south","south la jolla smca","smca","smca",2020,"all fish","diversity",1.295041,0.372562,6
"kelp","kelp forest-fish","central","central","point lobos smr","smr","ref",2017,"all fish","diversity",1.1176,0.3727,3
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2003,"all fish","diversity",1.9769,0.3736,3
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","smr",2004,"all fish","diversity",1.3401,0.3738,2
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2005,"all fish","diversity",1.7518,0.374,6
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","ref",2008,"all fish","diversity",1.277225,0.374247,5
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","ref",2018,"all fish","diversity",1.5574,0.3753,4
"kelp","kelp forest-fish","north","north","ten mile smr","smr","ref",2015,"all fish","diversity",1.2811,0.3754,3
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","smr",2006,"all fish","diversity",1.8972,0.376,2
"kelp","kelp forest-fish","central","central","white rock smca","smr","smr",2007,"all fish","diversity",1.3818,0.3765,4
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","ref",2004,"all fish","diversity",1.6676,0.3775,7
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","smr",2005,"all fish","diversity",1.4859,0.3778,2
"deep_reef","deep-reef","central","central","point sur smr","smr","ref",2019,"all fish","diversity",1.210307,0.378415,9
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2005,"all fish","diversity",1.134293,0.378514,20
"deep_reef","deep-reef","north","north","sea lion gulch smr","smr","ref",2014,"all fish","diversity",1.031251,0.378745,6
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2016,"all fish","diversity",1.5047,0.3802,3
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","smr",2020,"all fish","diversity",1.1395,0.3804,4
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2017,"all fish","diversity",1.1285,0.3805,4
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","ref",2019,"all fish","diversity",1.8034,0.3816,6
"kelp","kelp forest-fish","central","central","point lobos smr","smr","smr",2013,"all fish","diversity",1.0417,0.3818,6
"kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2009,"all fish","diversity",1.4389,0.3819,2
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","ref",2015,"all fish","diversity",1.6042,0.3821,2
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","ref",2005,"all fish","diversity",1.4631,0.383,10
"deep_reef","deep-reef","central","central","piedras blancas smr","smr","smr",2020,"all fish","diversity",1.3106,0.383081,2
"kelp","kelp forest-fish","central","central","pacific grove marine gardens smca","smca","smca",2019,"all fish","diversity",1.32,0.3833,4
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2012,"all fish","diversity",0.8465,0.3858,2
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2005,"all fish","diversity",0.984331,0.385827,25
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2015,"all fish","diversity",1.2886,0.3864,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2007,"all fish","diversity",1.4685,0.387,6
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2009,"all fish","diversity",0.158426,0.388064,6
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2006,"all fish","diversity",1.3924,0.3884,6
"deep_reef","deep-reef","south","south","south la jolla smca","smca","ref",2020,"all fish","diversity",1.462355,0.389624,12
"deep_reef","deep-reef","south","south","south la jolla smr","smr","ref",2020,"all fish","diversity",1.462355,0.389624,12
"kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2011,"all fish","diversity",1.9584,0.3901,5
"kelp","kelp forest-fish","central","central","cambria smca","smca","smca",2010,"all fish","diversity",2.3219,0.3911,2
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","ref",2011,"all fish","diversity",1.8352,0.3913,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2011,"all fish","diversity",1.8352,0.3913,3
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2003,"all fish","diversity",1.6006,0.3923,5
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2005,"all fish","diversity",1.6164,0.3923,6
"deep_reef","deep-reef","north","north","reading rock smr","smr","smr",2020,"all fish","diversity",1.661489,0.392379,10
"kelp","kelp forest-fish","north","north","point cabrillo smr","smr","ref",2019,"all fish","diversity",0.8484,0.3939,3
"deep_reef","deep-reef","north","north","southeast farallon island smr","smr","smr",2020,"all fish","diversity",1.41802,0.39391,6
"deep_reef","deep-reef","south","north islands","harris point smr","smr","smr",2014,"all fish","diversity",1.078818,0.393929,14
"deep_reef","deep-reef","north","north","reading rock smr","smr","smr",2015,"all fish","diversity",1.383466,0.39487,7
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","ref",2014,"all fish","diversity",1.199357,0.395192,6
"deep_reef","deep-reef","central","central","piedras blancas smca","smr","smr",2016,"all fish","diversity",1.166089,0.39646,4
"kelp","kelp forest-fish","south","south","point dume smr","smr","ref",2008,"all fish","diversity",1.414,0.3968,2
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2004,"all fish","diversity",2.1285,0.3969,5
"kelp","kelp forest-fish","central","central","white rock smca","smr","ref",2011,"all fish","diversity",1.8019,0.397,2
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","ref",2017,"all fish","diversity",1.7518,0.3981,4
"deep_reef","deep-reef","central","central","point lobos smr","smr","ref",2009,"all fish","diversity",0.718573,0.398203,9
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2006,"all fish","diversity",1.289582,0.398779,13
"kelp","kelp forest-fish","south","north islands","south point smr","smr","smr",2011,"all fish","diversity",1.6989,0.3994,2
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2001,"all fish","diversity",1.4451,0.4003,6
"kelp","kelp forest-fish","central","central","pacific grove marine gardens smca","smca","smca",2017,"all fish","diversity",1.6381,0.4006,4
"kelp","kelp forest-fish","central","central","point lobos smr","smr","smr",2016,"all fish","diversity",1.7433,0.401,6
"ccfrp","ccfrp","central","central","point lobos smr","smr","ref",2009,"all fish","diversity",1.186873,0.4025,12
"deep_reef","deep-reef","north","north","southeast farallon island smca","smr","smr",2015,"all fish","diversity",1.304443,0.402919,8
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2020,"all fish","diversity",1.350232,0.403458,11
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","ref",2006,"all fish","diversity",0.994,0.4038,8
"kelp","kelp forest-fish","central","central","point lobos smr","smr","smr",2000,"all fish","diversity",1.5758,0.4041,4
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2005,"all fish","diversity",0.877168,0.405536,12
"deep_reef","deep-reef","north","north","bodega head smr","smr","smr",2019,"all fish","diversity",1.61357,0.407691,8
"ccfrp","ccfrp","central","central","piedras blancas smr","smr","smr",2010,"all fish","diversity",1.267328,0.40915,12
"deep_reef","deep-reef","central","central","point lobos smr","smr","ref",2016,"all fish","diversity",1.163826,0.410112,7
"kelp","kelp forest-fish","central","central","pacific grove marine gardens smca","smca","smca",2008,"all fish","diversity",1.8926,0.412,4
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2007,"all fish","diversity",1.11142,0.412117,8
"deep_reef","deep-reef","central","central","point buchon smr","smr","ref",2016,"all fish","diversity",1.408116,0.412923,6
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2007,"all fish","diversity",1.24696,0.41308,7
"kelp","kelp forest-fish","north","north","stewarts point smca","smr","smr",2018,"all fish","diversity",1.0137,0.4133,2
"kelp","kelp forest-fish","central","central","big creek smr","smr","smr",2003,"all fish","diversity",1.8415,0.4141,2
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2010,"all fish","diversity",1.9011,0.4145,4
"kelp","kelp forest-fish","north","north","salt point smca","smca","ref",2011,"all fish","diversity",1.2359,0.4167,5
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2014,"all fish","diversity",1.130559,0.417906,9
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","ref",2008,"all fish","diversity",1.2398,0.4191,4
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2007,"all fish","diversity",1.055841,0.419324,11
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2019,"all fish","diversity",1.751,0.4198,7
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2014,"all fish","diversity",1.180446,0.421393,9
"deep_reef","deep-reef","north","north","ten mile smr","smr","ref",2014,"all fish","diversity",1.12596,0.422278,7
"kelp","kelp forest-fish","central","central","point buchon smr","smr","smr",2018,"all fish","diversity",1.257,0.4224,4
"kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2017,"all fish","diversity",1.7314,0.4225,2
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","ref",2017,"all fish","diversity",1.7005,0.4229,6
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2005,"all fish","diversity",1.8528,0.4234,6
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","smca",2017,"all fish","diversity",1.8068,0.4237,3
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",2000,"all fish","diversity",1.5742,0.4245,5
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2007,"all fish","diversity",1.17091,0.424938,21
"kelp","kelp forest-fish","central","central","point lobos smr","smr","smr",2001,"all fish","diversity",1.6684,0.4266,6
"kelp","kelp forest-fish","north","north","del mar landing smr","smr","ref",2019,"all fish","diversity",1.3023,0.4269,2
"kelp","kelp forest-fish","north","north","stewarts point smr","smr","ref",2019,"all fish","diversity",1.3023,0.4269,2
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2009,"all fish","diversity",1.8634,0.427,6
"ccfrp","ccfrp","central","central","point lobos smr","smr","ref",2014,"all fish","diversity",1.407432,0.427365,12
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","ref",2001,"all fish","diversity",1.5512,0.4276,4
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2015,"all fish","diversity",1.261143,0.429127,10
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2006,"all fish","diversity",1.189597,0.429324,20
"kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2009,"all fish","diversity",1.8449,0.4309,2
"deep_reef","deep-reef","central","central","point sur smr","smr","smr",2012,"all fish","diversity",1.096737,0.430991,14
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","ref",2014,"all fish","diversity",1.5459,0.4318,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2014,"all fish","diversity",1.5459,0.4318,3
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","smca",2009,"all fish","diversity",1.3029,0.4329,3
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2015,"all fish","diversity",1.0814,0.4335,6
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","smr",2007,"all fish","diversity",1.3034,0.4341,2
"deep_reef","deep-reef","central","central","point sur smr","smr","ref",2016,"all fish","diversity",1.337531,0.435017,7
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2007,"all fish","diversity",0.431239,0.435077,9
"kelp","kelp forest-fish","south","north islands","carrington point smr","smr","smr",2005,"all fish","diversity",1.4402,0.436,2
"kelp","kelp forest-fish","central","central","big creek smr","smr","smr",2009,"all fish","diversity",2.031,0.4366,2
"kelp","kelp forest-fish","south","south","point dume smca","smr","ref",2012,"all fish","diversity",2.1251,0.4366,2
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","smr",2006,"all fish","diversity",1.2696,0.4368,5
"kelp","kelp forest-fish","south","north islands","carrington point smr","smr","ref",2004,"all fish","diversity",1.3041,0.4376,3
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","ref",2009,"all fish","diversity",1.5623,0.4392,6
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2006,"all fish","diversity",0.991048,0.439678,8
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2019,"all fish","diversity",1.311284,0.440277,9
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","smr",2020,"all fish","diversity",1.188,0.4403,2
"kelp","kelp forest-fish","central","central","point lobos smr","smr","smr",2015,"all fish","diversity",1.4277,0.4417,6
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2006,"all fish","diversity",1.289116,0.442573,10
"kelp","kelp forest-fish","north","north","point cabrillo smr","smr","smr",2018,"all fish","diversity",0.851,0.4431,3
"deep_reef","deep-reef","south","south","campus point smca","smr","ref",2019,"all fish","diversity",0.793563,0.444625,2
"deep_reef","deep-reef","north","north","bodega head smca","smca","ref",2015,"all fish","diversity",1.098256,0.444769,14
"deep_reef","deep-reef","north","north","bodega head smr","smr","ref",2015,"all fish","diversity",1.098256,0.444769,14
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","smr",2008,"all fish","diversity",1.7422,0.445,2
"deep_reef","deep-reef","central","central","point lobos smr","smr","smr",2007,"all fish","diversity",0.324881,0.445244,11
"kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2013,"all fish","diversity",1.9731,0.4467,2
"kelp","kelp forest-fish","central","central","pacific grove marine gardens smca","smca","smca",2012,"all fish","diversity",1.5093,0.4473,4
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","smr",2011,"all fish","diversity",1.9035,0.4479,4
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2009,"all fish","diversity",1.085712,0.448746,4
"deep_reef","deep-reef","south","north islands","harris point smr","smr","smr",2019,"all fish","diversity",1.622181,0.450887,14
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2019,"all fish","diversity",1.49094,0.451135,13
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2000,"all fish","diversity",1.0783,0.4524,5
"kelp","kelp forest-fish","south","north islands","south point smr","smr","smr",2010,"all fish","diversity",2.0395,0.4527,2
"deep_reef","deep-reef","north","north","southeast farallon island smr","smr","smr",2019,"all fish","diversity",1.466705,0.452758,4
"kelp","kelp forest-fish","north","north","stewarts point smr","smr","ref",2017,"all fish","diversity",1.4038,0.4528,4
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2009,"all fish","diversity",0.635786,0.452886,19
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","smr",2011,"all fish","diversity",2.2958,0.453,2
"kelp","kelp forest-fish","central","central","big creek smr","smr","ref",2003,"all fish","diversity",1.6323,0.4534,9
"deep_reef","deep-reef","central","central","point buchon smr","smr","smr",2009,"all fish","diversity",1.547271,0.45371,6
"kelp","kelp forest-fish","central","central","white rock smca","smr","ref",2009,"all fish","diversity",1.267,0.4539,4
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","ref",2014,"all fish","diversity",1.7549,0.4542,6
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2014,"all fish","diversity",1.231405,0.455323,7
"deep_reef","deep-reef","south","south","campus point smca","smr","smr",2014,"all fish","diversity",0.299108,0.456257,8
"deep_reef","deep-reef","central","central","point lobos smr","smr","ref",2008,"all fish","diversity",0.835929,0.456594,12
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2007,"all fish","diversity",1.7076,0.4566,11
"kelp","kelp forest-fish","south","south","point dume smca","smr","ref",2008,"all fish","diversity",1.7138,0.4582,4
"deep_reef","deep-reef","central","central","point buchon smr","smr","smr",2008,"all fish","diversity",0.825627,0.459059,10
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2006,"all fish","diversity",1.4938,0.4597,7
"kelp","kelp forest-fish","north","north","del mar landing smr","smr","ref",2017,"all fish","diversity",1.3636,0.4598,2
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","ref",2009,"all fish","diversity",1.5218,0.4608,6
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2019,"all fish","diversity",1.427449,0.463292,18
"kelp","kelp forest-fish","central","central","cambria smca","smca","smca",2011,"all fish","diversity",2.0084,0.4633,2
"kelp","kelp forest-fish","north","north","point cabrillo smr","smr","smr",2019,"all fish","diversity",0.7923,0.4636,3
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2015,"all fish","diversity",1.024165,0.464042,12
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2009,"all fish","diversity",0.755516,0.464231,7
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","ref",2018,"all fish","diversity",2.0911,0.4644,2
"kelp","kelp forest-fish","south","north islands","carrington point smr","smr","ref",2005,"all fish","diversity",1.999,0.4646,2
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2002,"all fish","diversity",1.0184,0.4648,2
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2000,"all fish","diversity",1.8703,0.4648,3
"deep_reef","deep-reef","south","north islands","harris point smr","smr","smr",2015,"all fish","diversity",1.151119,0.467287,14
"ccfrp","ccfrp","south","north islands","anacapa island smr","smr","ref",2020,"all fish","diversity",1.115016,0.46759,12
"kelp","kelp forest-fish","central","central","point buchon smr","smr","smr",2017,"all fish","diversity",1.1125,0.4696,4
"ccfrp","ccfrp","south","south","swami's smca","smr","ref",2017,"all fish","diversity",1.098624,0.469687,12
"kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2020,"all fish","diversity",1.6698,0.4698,2
"deep_reef","deep-reef","central","central","point buchon smr","smr","ref",2008,"all fish","diversity",1.264751,0.47067,9
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2005,"all fish","diversity",1.127813,0.471257,5
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2005,"all fish","diversity",1.595,0.4742,6
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2009,"all fish","diversity",1.5014,0.4747,7
"kelp","kelp forest-fish","central","central","point lobos smr","smr","smr",2006,"all fish","diversity",1.5647,0.4795,6
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2003,"all fish","diversity",2.0759,0.4796,2
"kelp","kelp forest-fish","north","north","double cone rock smca","smca","smca",2015,"all fish","diversity",1.1235,0.4816,2
"kelp","kelp forest-fish","central","central","cambria smca","smca","smca",2006,"all fish","diversity",1.48,0.4818,2
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","ref",2007,"all fish","diversity",0.9151,0.4827,8
"deep_reef","deep-reef","central","central","point lobos smr","smr","smr",2008,"all fish","diversity",0.828638,0.482968,19
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","ref",2006,"all fish","diversity",1.6566,0.4834,2
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","smr",2005,"all fish","diversity",2.0883,0.4839,2
"kelp","kelp forest-fish","south","north islands","south point smr","smr","smr",2007,"all fish","diversity",1.8907,0.4853,6
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2015,"all fish","diversity",0.829322,0.485324,11
