"","join_ID","group","mlpa_region","region4","affiliated_mpa","mpa_defacto_class","mpa_defacto_designation","year","variable","indicator","mean","sd","n","long","lat","distance_to_port","implementation_date","size_km2","port_size","min_depth_m","max_depth_m","depth_range","implementation_year","mpa_age","landings_lb_20002006","landings_lb_sqkm_20002006"
"1194","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2011,"all fish","diversity",1.1224,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",-1,2872212.19,23374.9762862898
"1195","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2017,"all fish","diversity",1.132,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",5,96821967.04,458039.783751987
"1196","kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,"ref",2005,"all fish","diversity",1.1531,NA,1,-118.5204995,33.46481515,3268.099061,"01/01/2012",1.69,"small",0,849.74,849.74,"2012",-7,9142995.6,57554.4835964517
"1197","deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2006,"all fish","diversity",1.153272,NA,1,-119.8397831,33.93571053,53974.51236,"09/04/2003",51.62,"small",0,7234.25,7234.25,"2003",3,45922774.35,203155.517872566
"1198","kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2019,"all fish","diversity",1.1545,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",7,5155605.96,147654.651226872
"1199","kelp","kelp forest-fish","central","central","big creek smr","smr","ref",2015,"all fish","diversity",1.1565,NA,1,-121.636114,36.07068215,63849.64655,"09/21/2007",37.59,"small",0,7851.05,7851.05,"2007",8,2211163.04,22323.4123580561
"1200","kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2011,"all fish","diversity",1.1573,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",-1,166283575.15,650731.415531539
"1201","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2007,"all fish","diversity",1.158,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-5,5361907.2,25080.0407302317
"1202","kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2019,"all fish","diversity",1.1628,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",7,166283575.15,650731.415531539
"1203","kelp","kelp forest-fish","south","south","long point smr","smr","ref",2012,"all fish","diversity",1.1628,NA,1,-118.3804043,33.4182067,9604.367512,"01/01/2012",4.32,"small",0,2457.35,2457.35,"2012",0,9142995.6,57554.4835964517
"1204","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2015,"all fish","diversity",1.1706,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",3,96821967.04,458039.783751987
"1205","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2001,"all fish","diversity",1.1713,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-11,5361907.2,25080.0407302317
"1206","kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2005,"all fish","diversity",1.1794,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",-7,166283575.15,650731.415531539
"1207","deep_reef","deep-reef","south","north islands","anacapa island smca","smca","smca",2015,"all fish","diversity",1.181475,NA,1,-119.4272821,34.03986534,23670.89457,"09/04/2003",18.91,"medium",0,1607.61,1607.61,"2003",12,20684400.47,73352.9054396628
"1208","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2012,"all fish","diversity",1.1857,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",0,2872212.19,23374.9762862898
"1209","kelp","kelp forest-fish","central","central","natural bridges smr","smr","smr",2010,"all fish","diversity",1.1965,NA,1,-122.0950036,36.95562336,8298.266446,"09/21/2007",0.66,"small",0,32.81,32.81,"2007",3,8712806.18,41422.8174044055
"1210","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2018,"all fish","diversity",1.1979,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",6,96821967.04,458039.783751987
"1211","kelp","kelp forest-fish","south","south","long point smr","smr","ref",2011,"all fish","diversity",1.2238,NA,1,-118.3804043,33.4182067,9604.367512,"01/01/2012",4.32,"small",0,2457.35,2457.35,"2012",-1,9142995.6,57554.4835964517
"1212","kelp","kelp forest-fish","south","north islands","begg rock smr","smr","smr",2009,"all fish","diversity",1.2254,NA,1,-119.6955168,33.3623881,98405.60466,"09/04/2003",98.32,"medium",718.5,1227.03,508.53,"2003",6,62000.9,216.001125056223
"1213","kelp","kelp forest-fish","north","north","sea lion cove smca","smca","ref",2011,"all fish","diversity",1.2258,NA,1,-123.730195,38.9344196,2789.195573,"01/05/2010",0.58,"very_small",0,127.95,127.95,"2010",1,5176863.5,24099.9887727364
"1214","kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2019,"all fish","diversity",1.2408,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",7,166283575.15,650731.415531539
"1215","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2008,"all fish","diversity",1.2555,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-4,5361907.2,25080.0407302317
"1216","kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2011,"all fish","diversity",1.2582,NA,1,-118.4662643,33.44907471,2939.123633,"01/01/2012",6.77,"small",0,2926.51,2926.51,"2012",-1,9142995.6,57554.4835964517
"1217","deep_reef","deep-reef","north","north","point st. george reef offshore smca","smca","ref",2015,"all fish","diversity",1.261726,NA,1,-124.4133242,41.84112141,21348.60345,"12/19/2012",24.67,"small",577.43,1309.06,731.63,"2012",3,21631.8,84.5481050964156
"1218","kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2007,"all fish","diversity",1.2704,NA,1,-118.4319487,33.72008592,14315.48878,"01/01/2012",38.97,"small",0,8661.42,8661.42,"2012",-5,96821967.04,458039.783751987
"1219","kelp","kelp forest-fish","south","north islands","begg rock smr","smr","ref",2013,"all fish","diversity",1.2728,NA,1,-119.6955168,33.3623881,98405.60466,"09/04/2003",98.32,"medium",718.5,1227.03,508.53,"2003",10,62000.9,216.001125056223
"1220","kelp","kelp forest-fish","north","north","van damme smca","smca","ref",2014,"all fish","diversity",1.2737,NA,1,-123.7926012,39.27213107,17037.99824,"12/19/2012",0.15,"very_small",0,55.77,55.77,"2012",2,6977871.3,85834.5715173957
"1221","kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2020,"all fish","diversity",1.2789,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",8,166283575.15,650731.415531539
"1222","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2001,"all fish","diversity",1.2801,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-11,5361907.2,25080.0407302317
"1223","kelp","kelp forest-fish","north","north","point arena smr","smr","smr",2010,"all fish","diversity",1.2841,NA,1,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",0,5176863.5,24099.9887727364
"1224","kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2019,"all fish","diversity",1.2959,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",7,8386413.67,52600.2756385605
"1225","kelp","kelp forest-fish","south","north islands","begg rock smr","smr","smr",2013,"all fish","diversity",1.2979,NA,1,-119.6955168,33.3623881,98405.60466,"09/04/2003",98.32,"medium",718.5,1227.03,508.53,"2003",10,62000.9,216.001125056223
"1226","kelp","kelp forest-fish","south","south","laguna beach smr","smr","smr",2012,"all fish","diversity",1.3148,NA,1,-117.7963616,33.52794436,11302.88022,"01/01/2012",17.39,"small",0,4038.71,4038.71,"2012",0,5155605.96,147654.651226872
"1227","kelp","kelp forest-fish","south","south","south la jolla smr","smr","ref",2019,"all fish","diversity",1.3181,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",7,8386413.67,52600.2756385605
"1228","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2014,"all fish","diversity",1.3251,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",2,96821967.04,458039.783751987
"1229","kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2019,"all fish","diversity",1.3468,NA,1,-118.5204995,33.46481515,3268.099061,"01/01/2012",1.69,"small",0,849.74,849.74,"2012",7,9142995.6,57554.4835964517
"1230","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2007,"all fish","diversity",1.351,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-5,5361907.2,25080.0407302317
"1231","kelp","kelp forest-fish","south","south","long point smr","smr","ref",2020,"all fish","diversity",1.3621,NA,1,-118.3804043,33.4182067,9604.367512,"01/01/2012",4.32,"small",0,2457.35,2457.35,"2012",8,9142995.6,57554.4835964517
"1232","kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2004,"all fish","diversity",1.3629,NA,1,-118.4319487,33.72008592,14315.48878,"01/01/2012",38.97,"small",0,8661.42,8661.42,"2012",-8,96821967.04,458039.783751987
"1233","kelp","kelp forest-fish","north","north","pyramid point smca","smca","ref",2019,"all fish","diversity",1.3662,NA,1,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",7,257752.8,1331.90656254523
"1234","kelp","kelp forest-fish","north","north","sea lion cove smca","smca","smca",2010,"all fish","diversity",1.3665,NA,1,-123.730195,38.9344196,2789.195573,"01/05/2010",0.58,"very_small",0,127.95,127.95,"2010",0,5176863.5,24099.9887727364
"1235","kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2012,"all fish","diversity",1.3962,NA,1,-118.5204995,33.46481515,3268.099061,"01/01/2012",1.69,"small",0,849.74,849.74,"2012",0,9142995.6,57554.4835964517
"1236","kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2015,"all fish","diversity",1.4181,NA,1,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",3,1866680.3,11621.6487275012
"1237","kelp","kelp forest-fish","south","south","swami's smca","smr","ref",2012,"all fish","diversity",1.4244,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",0,324602.78,8187.43502608691
"1238","kelp","kelp forest-fish","south","south","swami's smca","smr","ref",2020,"all fish","diversity",1.4256,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",8,324602.78,8187.43502608691
"1239","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2013,"all fish","diversity",1.4296,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",1,96821967.04,458039.783751987
"1240","kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2012,"all fish","diversity",1.4335,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",0,166283575.15,650731.415531539
"1241","kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2011,"all fish","diversity",1.4336,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",-1,324602.78,8187.43502608691
"1242","kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","ref",2019,"all fish","diversity",1.4431,NA,1,-118.4812947,33.33242245,12333.15556,"01/01/2012",6.71,"small",0,954.72,954.72,"2012",7,9142995.6,57554.4835964517
"1243","kelp","kelp forest-fish","central","central","point lobos smr","smr","ref",2009,"all fish","diversity",1.454,NA,1,-121.9547434,36.50542126,12622.48341,"09/21/2007",14.25,"small",0,1338.58,1338.58,"2007",2,140862314.28,993023.026044321
"1244","kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2014,"all fish","diversity",1.4573,NA,1,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",2,1866680.3,11621.6487275012
"1245","kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2019,"all fish","diversity",1.4621,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",7,16361794.28,389741.088696223
"1246","kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2012,"all fish","diversity",1.4775,NA,1,-117.7365211,33.47976718,3624.644813,"01/01/2012",8.98,"small",0,498.69,498.69,"2012",0,5155605.96,147654.651226872
"1247","kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2020,"all fish","diversity",1.4821,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",8,324602.78,8187.43502608691
"1248","kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2008,"all fish","diversity",1.501,NA,1,-118.5204995,33.46481515,3268.099061,"01/01/2012",1.69,"small",0,849.74,849.74,"2012",-4,9142995.6,57554.4835964517
"1249","kelp","kelp forest-fish","south","south","point dume smca","smr","ref",2019,"all fish","diversity",1.532,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",7,16361794.28,389741.088696223
"1250","kelp","kelp forest-fish","north","north","ten mile smr","smr","smr",2017,"all fish","diversity",1.5438,NA,1,-123.8132032,39.57645627,16828.99677,"12/19/2012",30.94,"very_small",0,1125.33,1125.33,"2012",5,516902.03,5997.70302138572
"1251","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2008,"all fish","diversity",1.5531,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-4,5361907.2,25080.0407302317
"1252","kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2018,"all fish","diversity",1.5533,NA,1,-121.8805609,36.27748432,36634.26347,"09/21/2007",25.36,"small",0,600.39,600.39,"2007",11,136255.77,553.464547779678
"1253","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",1999,"all fish","diversity",1.5579,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-13,5361907.2,25080.0407302317
"1254","kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","ref",2012,"all fish","diversity",1.5717,NA,1,-118.4812947,33.33242245,12333.15556,"01/01/2012",6.71,"small",0,954.72,954.72,"2012",0,9142995.6,57554.4835964517
"1255","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2018,"all fish","diversity",1.5736,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",6,96821967.04,458039.783751987
"1256","kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2011,"all fish","diversity",1.5833,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",-1,5155605.96,147654.651226872
"1257","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2015,"all fish","diversity",1.584,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",3,96821967.04,458039.783751987
"1258","kelp","kelp forest-fish","south","south","long point smr","smr","smr",2020,"all fish","diversity",1.6215,NA,1,-118.3804043,33.4182067,9604.367512,"01/01/2012",4.32,"small",0,2457.35,2457.35,"2012",8,9142995.6,57554.4835964517
"1259","kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2008,"all fish","diversity",1.6307,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",-4,166283575.15,650731.415531539
"1260","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2006,"all fish","diversity",1.6349,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-6,5361907.2,25080.0407302317
"1261","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2007,"all fish","diversity",1.6416,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",-5,96821967.04,458039.783751987
"1262","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2006,"all fish","diversity",1.6486,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-6,5361907.2,25080.0407302317
"1263","kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2004,"all fish","diversity",1.6638,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",-8,166283575.15,650731.415531539
"1264","kelp","kelp forest-fish","south","south","lover's cove smca","smca","smca",2012,"all fish","diversity",1.6822,NA,1,-118.3178756,33.34393402,553.0078327,"01/01/2012",0.16,"small",0,616.8,616.8,"2012",0,4014243.63,14112.2380037196
"1265","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",1999,"all fish","diversity",1.6973,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-13,5361907.2,25080.0407302317
"1266","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2011,"all fish","diversity",1.7027,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",-1,2872212.19,23374.9762862898
"1267","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2010,"all fish","diversity",1.7088,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",-2,96821967.04,458039.783751987
"1268","kelp","kelp forest-fish","south","south","long point smr","smr","smr",2019,"all fish","diversity",1.7189,NA,1,-118.3804043,33.4182067,9604.367512,"01/01/2012",4.32,"small",0,2457.35,2457.35,"2012",7,9142995.6,57554.4835964517
"1269","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2002,"all fish","diversity",1.7375,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-10,5361907.2,25080.0407302317
"1270","kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2020,"all fish","diversity",1.7464,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",8,5155605.96,147654.651226872
"1271","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2013,"all fish","diversity",1.7642,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",1,5361907.2,25080.0407302317
"1272","kelp","kelp forest-fish","central","central","point lobos smr","smr","ref",2015,"all fish","diversity",1.7741,NA,1,-121.9547434,36.50542126,12622.48341,"09/21/2007",14.25,"small",0,1338.58,1338.58,"2007",8,140862314.28,993023.026044321
"1273","kelp","kelp forest-fish","south","north islands","carrington point smr","smr","ref",2003,"all fish","diversity",1.7949,NA,1,-120.048551,34.04201245,52137.93253,"09/04/2003",33.1,"small",0,692.26,692.26,"2003",0,16669064.71,65210.338289838
"1274","kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2020,"all fish","diversity",1.7966,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",8,16361794.28,389741.088696223
"1275","kelp","kelp forest-fish","south","south","point dume smca","smr","ref",2020,"all fish","diversity",1.8039,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",8,16361794.28,389741.088696223
"1276","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2019,"all fish","diversity",1.8071,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",7,2872212.19,23374.9762862898
"1277","kelp","kelp forest-fish","north","north","sea lion cove smca","smca","smca",2011,"all fish","diversity",1.8079,NA,1,-123.730195,38.9344196,2789.195573,"01/05/2010",0.58,"very_small",0,127.95,127.95,"2010",1,5176863.5,24099.9887727364
"1278","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2020,"all fish","diversity",1.8105,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",8,2872212.19,23374.9762862898
"1279","kelp","kelp forest-fish","south","south","swami's smca","smr","ref",2019,"all fish","diversity",1.812,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",7,324602.78,8187.43502608691
"1280","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2005,"all fish","diversity",1.8175,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-7,5361907.2,25080.0407302317
"1281","kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2011,"all fish","diversity",1.825,NA,1,-117.7365211,33.47976718,3624.644813,"01/01/2012",8.98,"small",0,498.69,498.69,"2012",-1,5155605.96,147654.651226872
"1282","kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2020,"all fish","diversity",1.8401,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",8,5155605.96,147654.651226872
"1283","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2020,"all fish","diversity",1.8431,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",8,96821967.04,458039.783751987
"1284","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2012,"all fish","diversity",1.8432,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",0,2872212.19,23374.9762862898
"1285","kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","smr",2011,"all fish","diversity",1.8436,NA,1,-118.4812947,33.33242245,12333.15556,"01/01/2012",6.71,"small",0,954.72,954.72,"2012",-1,9142995.6,57554.4835964517
"1286","kelp","kelp forest-fish","south","south","cabrillo smr","smr","smr",2012,"all fish","diversity",1.8567,NA,1,-117.2459429,32.66732422,4385.225603,"01/01/2012",1.01,"very_large",0,98.43,98.43,"2012",0,8386413.67,52600.2756385605
"1287","kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","smr",2012,"all fish","diversity",1.8588,NA,1,-118.4812947,33.33242245,12333.15556,"01/01/2012",6.71,"small",0,954.72,954.72,"2012",0,9142995.6,57554.4835964517
"1288","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2016,"all fish","diversity",1.8653,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",4,96821967.04,458039.783751987
"1289","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2002,"all fish","diversity",1.8692,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-10,5361907.2,25080.0407302317
"1290","kelp","kelp forest-fish","south","south","point dume smr","smr","ref",2020,"all fish","diversity",1.8705,NA,1,-118.8035971,33.97855778,40179.20828,"01/01/2012",19.51,"small",0,6519.03,6519.03,"2012",8,16361794.28,389741.088696223
"1291","kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2012,"all fish","diversity",1.8714,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",0,8386413.67,52600.2756385605
"1292","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2009,"all fish","diversity",1.8764,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-3,5361907.2,25080.0407302317
"1293","kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","smr",2019,"all fish","diversity",1.9,NA,1,-118.4812947,33.33242245,12333.15556,"01/01/2012",6.71,"small",0,954.72,954.72,"2012",7,9142995.6,57554.4835964517
"1294","kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2011,"all fish","diversity",1.9029,NA,1,-118.5204995,33.46481515,3268.099061,"01/01/2012",1.69,"small",0,849.74,849.74,"2012",-1,9142995.6,57554.4835964517
"1295","kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2011,"all fish","diversity",1.9072,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",-1,8386413.67,52600.2756385605
"1296","kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2019,"all fish","diversity",1.9259,NA,1,-117.7365211,33.47976718,3624.644813,"01/01/2012",8.98,"small",0,498.69,498.69,"2012",7,5155605.96,147654.651226872
"1297","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2020,"all fish","diversity",1.9274,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",8,2872212.19,23374.9762862898
"1298","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2020,"all fish","diversity",1.9283,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",8,96821967.04,458039.783751987
"1299","kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2020,"all fish","diversity",1.9375,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",8,8386413.67,52600.2756385605
"1300","kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","ref",2011,"all fish","diversity",1.949,NA,1,-118.4812947,33.33242245,12333.15556,"01/01/2012",6.71,"small",0,954.72,954.72,"2012",-1,9142995.6,57554.4835964517
"1301","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2005,"all fish","diversity",1.9543,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-7,5361907.2,25080.0407302317
"1302","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2012,"all fish","diversity",1.9564,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",0,96821967.04,458039.783751987
"1303","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2003,"all fish","diversity",1.9607,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-9,5361907.2,25080.0407302317
"1304","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2016,"all fish","diversity",1.9715,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",4,96821967.04,458039.783751987
"1305","kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2001,"all fish","diversity",1.9723,NA,1,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-2,13579264.36,56322.1568711548
"1306","kelp","kelp forest-fish","south","south","south la jolla smr","smr","ref",2011,"all fish","diversity",1.9764,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",-1,8386413.67,52600.2756385605
