"","year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass","long","lat","distance_to_port","implementation_date","size_km2","port_size","min_depth_m","max_depth_m","depth_range","implementation_year","mpa_age","landings_lb_20002006","landings_lb_sqkm_20002006"
"1263",2002,"kelp","central","central","white rock smca","smr","smca","nontargeted",1.68,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-5,221099.46,2824.42250989504
"1264",2002,"kelp","central","central","white rock smca","smr","smca","targeted",13.06,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-5,221099.46,2824.42250989504
"1265",2003,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.8,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-4,221099.46,2824.42250989504
"1266",2003,"kelp","central","central","white rock smca","smr","smca","targeted",4.85,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-4,221099.46,2824.42250989504
"1267",2004,"kelp","central","central","white rock smca","smr","smca","nontargeted",3.81,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-3,221099.46,2824.42250989504
"1268",2004,"kelp","central","central","white rock smca","smr","smca","targeted",4.99,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-3,221099.46,2824.42250989504
"1269",2005,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.3,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-2,221099.46,2824.42250989504
"1270",2005,"kelp","central","central","white rock smca","smr","smca","targeted",7.59,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-2,221099.46,2824.42250989504
"1271",2006,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.63,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-1,221099.46,2824.42250989504
"1272",2006,"kelp","central","central","white rock smca","smr","smca","targeted",5.98,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-1,221099.46,2824.42250989504
"1273",2009,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.38,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",2,221099.46,2824.42250989504
"1274",2009,"kelp","central","central","white rock smca","smr","smca","targeted",2.22,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",2,221099.46,2824.42250989504
"1275",2010,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.14,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",3,221099.46,2824.42250989504
"1276",2010,"kelp","central","central","white rock smca","smr","smca","targeted",1.71,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",3,221099.46,2824.42250989504
"1277",2011,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.29,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",4,221099.46,2824.42250989504
"1278",2011,"kelp","central","central","white rock smca","smr","smca","targeted",1.95,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",4,221099.46,2824.42250989504
"1279",2003,"kelp","central","central","white rock smca","smr","ref","nontargeted",2.85,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-4,221099.46,2824.42250989504
"1280",2003,"kelp","central","central","white rock smca","smr","ref","targeted",0.83,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-4,221099.46,2824.42250989504
"1281",2004,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.48,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-3,221099.46,2824.42250989504
"1282",2004,"kelp","central","central","white rock smca","smr","ref","targeted",1.17,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-3,221099.46,2824.42250989504
"1283",2005,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.25,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-2,221099.46,2824.42250989504
"1284",2005,"kelp","central","central","white rock smca","smr","ref","targeted",1.93,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-2,221099.46,2824.42250989504
"1285",2006,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.21,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-1,221099.46,2824.42250989504
"1286",2006,"kelp","central","central","white rock smca","smr","ref","targeted",2.34,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",-1,221099.46,2824.42250989504
"1287",2007,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.13,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",0,221099.46,2824.42250989504
"1288",2007,"kelp","central","central","white rock smca","smr","ref","targeted",3.01,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",0,221099.46,2824.42250989504
"1289",2008,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.26,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",1,221099.46,2824.42250989504
"1290",2008,"kelp","central","central","white rock smca","smr","ref","targeted",1.75,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",1,221099.46,2824.42250989504
"1291",2009,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.26,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",2,221099.46,2824.42250989504
"1292",2009,"kelp","central","central","white rock smca","smr","ref","targeted",1.41,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",2,221099.46,2824.42250989504
"1293",2011,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.15,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",4,221099.46,2824.42250989504
"1294",2011,"kelp","central","central","white rock smca","smr","ref","targeted",4.32,-121.0859058,35.5256578,26908.06908,"09/21/2007",7.54,"small",0,419.95,419.95,"2007",4,221099.46,2824.42250989504
"1295",2010,"kelp","north","north","del mar landing smr","smr","smr","nontargeted",0.1,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",0,273585.45,1287.54546290724
"1296",2010,"kelp","north","north","del mar landing smr","smr","smr","targeted",3.21,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",0,273585.45,1287.54546290724
"1297",2011,"kelp","north","north","del mar landing smr","smr","smr","nontargeted",0.09,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",1,273585.45,1287.54546290724
"1298",2011,"kelp","north","north","del mar landing smr","smr","smr","targeted",3,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",1,273585.45,1287.54546290724
"1299",2010,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.09,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",0,273585.45,1287.54546290724
"1300",2010,"kelp","north","north","del mar landing smr","smr","ref","targeted",2.22,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",0,273585.45,1287.54546290724
"1301",2011,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.25,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",1,273585.45,1287.54546290724
"1302",2011,"kelp","north","north","del mar landing smr","smr","ref","targeted",1.75,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",1,273585.45,1287.54546290724
"1303",2017,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.47,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",7,273585.45,1287.54546290724
"1304",2017,"kelp","north","north","del mar landing smr","smr","ref","targeted",4.64,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",7,273585.45,1287.54546290724
"1305",2018,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.22,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",8,273585.45,1287.54546290724
"1306",2018,"kelp","north","north","del mar landing smr","smr","ref","targeted",7.27,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",8,273585.45,1287.54546290724
"1307",2019,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.25,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",9,273585.45,1287.54546290724
"1308",2019,"kelp","north","north","del mar landing smr","smr","ref","targeted",6.28,-123.5114257,38.73929373,26033.70708,"01/05/2010",0.56,"very_small",0,285.43,285.43,"2010",9,273585.45,1287.54546290724
"1309",2014,"kelp","north","north","double cone rock smca","smca","smca","nontargeted",0.09,-123.8738152,39.7737824,NA,"12/19/2012",47.9,NA,0,1282.81,1282.81,"2012",2,428437.58,23709.3628072413
"1310",2014,"kelp","north","north","double cone rock smca","smca","smca","targeted",7.35,-123.8738152,39.7737824,NA,"12/19/2012",47.9,NA,0,1282.81,1282.81,"2012",2,428437.58,23709.3628072413
"1311",2015,"kelp","north","north","double cone rock smca","smca","smca","nontargeted",0.68,-123.8738152,39.7737824,NA,"12/19/2012",47.9,NA,0,1282.81,1282.81,"2012",3,428437.58,23709.3628072413
"1312",2015,"kelp","north","north","double cone rock smca","smca","smca","targeted",15.91,-123.8738152,39.7737824,NA,"12/19/2012",47.9,NA,0,1282.81,1282.81,"2012",3,428437.58,23709.3628072413
"1313",2019,"kelp","north","north","double cone rock smca","smca","smca","nontargeted",0.2,-123.8738152,39.7737824,NA,"12/19/2012",47.9,NA,0,1282.81,1282.81,"2012",7,428437.58,23709.3628072413
"1314",2019,"kelp","north","north","double cone rock smca","smca","smca","targeted",3.77,-123.8738152,39.7737824,NA,"12/19/2012",47.9,NA,0,1282.81,1282.81,"2012",7,428437.58,23709.3628072413
"1315",2011,"kelp","north","north","point arena smr","smr","smr","nontargeted",0.03,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",1,5176863.5,24099.9887727364
"1316",2011,"kelp","north","north","point arena smr","smr","smr","targeted",2.2,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",1,5176863.5,24099.9887727364
"1317",2010,"kelp","north","north","point arena smr","smr","smr","nontargeted",0.08,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",0,5176863.5,24099.9887727364
"1318",2010,"kelp","north","north","point arena smr","smr","smr","targeted",2.66,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",0,5176863.5,24099.9887727364
"1319",2010,"kelp","north","north","point arena smr","smr","ref","nontargeted",0,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",0,5176863.5,24099.9887727364
"1320",2010,"kelp","north","north","point arena smr","smr","ref","targeted",0.28,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",0,5176863.5,24099.9887727364
"1321",2011,"kelp","north","north","point arena smr","smr","ref","nontargeted",0.02,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",1,5176863.5,24099.9887727364
"1322",2011,"kelp","north","north","point arena smr","smr","ref","targeted",0.86,-123.7528435,38.96035663,6273.915712,"01/05/2010",11.34,"very_small",0,567.59,567.59,"2010",1,5176863.5,24099.9887727364
"1323",2017,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.03,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",5,3306700.51,104917.458139595
"1324",2017,"kelp","north","north","point cabrillo smr","smr","smr","targeted",2.14,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",5,3306700.51,104917.458139595
"1325",2014,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.64,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",2,3306700.51,104917.458139595
"1326",2014,"kelp","north","north","point cabrillo smr","smr","smr","targeted",9.55,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",2,3306700.51,104917.458139595
"1327",2015,"kelp","north","north","point cabrillo smr","smr","smr","targeted",10.92,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",3,3306700.51,104917.458139595
"1328",2019,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.1,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",7,3306700.51,104917.458139595
"1329",2019,"kelp","north","north","point cabrillo smr","smr","smr","targeted",4.45,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",7,3306700.51,104917.458139595
"1330",2015,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.1,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",3,3306700.51,104917.458139595
"1331",2018,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.18,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",6,3306700.51,104917.458139595
"1332",2018,"kelp","north","north","point cabrillo smr","smr","smr","targeted",5.54,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",6,3306700.51,104917.458139595
"1333",2020,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.06,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",8,3306700.51,104917.458139595
"1334",2020,"kelp","north","north","point cabrillo smr","smr","smr","targeted",1.44,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",8,3306700.51,104917.458139595
"1335",2017,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",1.04,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",5,3306700.51,104917.458139595
"1336",2017,"kelp","north","north","point cabrillo smr","smr","ref","targeted",3.8,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",5,3306700.51,104917.458139595
"1337",2018,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.31,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",6,3306700.51,104917.458139595
"1338",2018,"kelp","north","north","point cabrillo smr","smr","ref","targeted",4.57,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",6,3306700.51,104917.458139595
"1339",2015,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.18,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",3,3306700.51,104917.458139595
"1340",2015,"kelp","north","north","point cabrillo smr","smr","ref","targeted",4.23,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",3,3306700.51,104917.458139595
"1341",2019,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.27,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",7,3306700.51,104917.458139595
"1342",2019,"kelp","north","north","point cabrillo smr","smr","ref","targeted",9.78,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",7,3306700.51,104917.458139595
"1343",2014,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.07,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",2,3306700.51,104917.458139595
"1344",2014,"kelp","north","north","point cabrillo smr","smr","ref","targeted",3.06,-123.8286133,39.35014948,8696.395585,"12/19/2012",1.14,"very_small",0,131.23,131.23,"2012",2,3306700.51,104917.458139595
"1345",2018,"kelp","north","north","pyramid point smca","smca","smca","nontargeted",0.32,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",6,257752.8,1331.90656254523
"1346",2018,"kelp","north","north","pyramid point smca","smca","smca","targeted",12.14,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",6,257752.8,1331.90656254523
"1347",2019,"kelp","north","north","pyramid point smca","smca","smca","nontargeted",0.2,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",7,257752.8,1331.90656254523
"1348",2019,"kelp","north","north","pyramid point smca","smca","smca","targeted",7.13,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",7,257752.8,1331.90656254523
"1349",2015,"kelp","north","north","pyramid point smca","smca","smca","nontargeted",0.28,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",3,257752.8,1331.90656254523
"1350",2015,"kelp","north","north","pyramid point smca","smca","smca","targeted",22.72,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",3,257752.8,1331.90656254523
"1351",2018,"kelp","north","north","pyramid point smca","smca","ref","nontargeted",0.59,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",6,257752.8,1331.90656254523
"1352",2018,"kelp","north","north","pyramid point smca","smca","ref","targeted",3.57,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",6,257752.8,1331.90656254523
"1353",2019,"kelp","north","north","pyramid point smca","smca","ref","nontargeted",0.07,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",7,257752.8,1331.90656254523
"1354",2019,"kelp","north","north","pyramid point smca","smca","ref","targeted",0.42,-124.2548057,41.98043591,26635.3625,"12/19/2012",36.24,"small",0,406.82,406.82,"2012",7,257752.8,1331.90656254523
"1355",2010,"kelp","north","north","salt point smca","smca","smca","nontargeted",0.16,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",0,154341.05,4261.01380989797
"1356",2010,"kelp","north","north","salt point smca","smca","smca","targeted",2.47,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",0,154341.05,4261.01380989797
"1357",2011,"kelp","north","north","salt point smca","smca","smca","nontargeted",0.18,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",1,154341.05,4261.01380989797
"1358",2011,"kelp","north","north","salt point smca","smca","smca","targeted",2.7,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",1,154341.05,4261.01380989797
"1359",2010,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.11,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",0,154341.05,4261.01380989797
"1360",2010,"kelp","north","north","salt point smca","smca","ref","targeted",3.96,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",0,154341.05,4261.01380989797
"1361",2011,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.15,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",1,154341.05,4261.01380989797
"1362",2011,"kelp","north","north","salt point smca","smca","ref","targeted",2.78,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",1,154341.05,4261.01380989797
"1363",2017,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.56,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",7,154341.05,4261.01380989797
"1364",2017,"kelp","north","north","salt point smca","smca","ref","targeted",3.26,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",7,154341.05,4261.01380989797
"1365",2018,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.37,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",8,154341.05,4261.01380989797
"1366",2018,"kelp","north","north","salt point smca","smca","ref","targeted",2.11,-123.3408517,38.5709577,36466.02849,"01/05/2010",4.77,"small",0,741.47,741.47,"2010",8,154341.05,4261.01380989797
"1367",2010,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.03,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",0,28439.1,3539.4129684286
"1368",2010,"kelp","north","north","saunders reef smca","smca","smca","targeted",1.98,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",0,28439.1,3539.4129684286
"1369",2011,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.05,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",1,28439.1,3539.4129684286
"1370",2011,"kelp","north","north","saunders reef smca","smca","smca","targeted",2.07,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",1,28439.1,3539.4129684286
"1371",2017,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",7,28439.1,3539.4129684286
"1372",2017,"kelp","north","north","saunders reef smca","smca","smca","targeted",0.94,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",7,28439.1,3539.4129684286
"1373",2018,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.55,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",8,28439.1,3539.4129684286
"1374",2018,"kelp","north","north","saunders reef smca","smca","smca","targeted",2.54,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",8,28439.1,3539.4129684286
"1375",2016,"kelp","north","north","saunders reef smca","smca","smca","targeted",0.89,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",6,28439.1,3539.4129684286
"1376",2016,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.09,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",6,28439.1,3539.4129684286
"1377",2019,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.17,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",9,28439.1,3539.4129684286
"1378",2019,"kelp","north","north","saunders reef smca","smca","smca","targeted",4.18,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",9,28439.1,3539.4129684286
"1379",2020,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.08,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",10,28439.1,3539.4129684286
"1380",2020,"kelp","north","north","saunders reef smca","smca","smca","targeted",2.02,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",10,28439.1,3539.4129684286
"1381",2010,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.05,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",0,28439.1,3539.4129684286
"1382",2010,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.02,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",0,28439.1,3539.4129684286
"1383",2011,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.07,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",1,28439.1,3539.4129684286
"1384",2011,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.52,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",1,28439.1,3539.4129684286
"1385",2016,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.34,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",6,28439.1,3539.4129684286
"1386",2016,"kelp","north","north","saunders reef smca","smca","ref","targeted",4.86,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",6,28439.1,3539.4129684286
"1387",2019,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",4.69,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",9,28439.1,3539.4129684286
"1388",2019,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.8,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",9,28439.1,3539.4129684286
"1389",2017,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.04,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",7,28439.1,3539.4129684286
"1390",2017,"kelp","north","north","saunders reef smca","smca","ref","targeted",2.04,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",7,28439.1,3539.4129684286
"1391",2018,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.13,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",8,28439.1,3539.4129684286
"1392",2018,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.08,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",8,28439.1,3539.4129684286
"1393",2020,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.01,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",10,28439.1,3539.4129684286
"1394",2020,"kelp","north","north","saunders reef smca","smca","ref","targeted",2.09,-123.685856,38.84855193,7630.357623,"01/05/2010",24.24,"very_small",0,905.51,905.51,"2010",10,28439.1,3539.4129684286
"1395",2010,"kelp","north","north","sea lion cove smca","smca","smca","nontargeted",0,-123.730195,38.9344196,2789.195573,"01/05/2010",0.58,"very_small",0,127.95,127.95,"2010",0,5176863.5,24099.9887727364
"1396",2010,"kelp","north","north","sea lion cove smca","smca","smca","targeted",0.45,-123.730195,38.9344196,2789.195573,"01/05/2010",0.58,"very_small",0,127.95,127.95,"2010",0,5176863.5,24099.9887727364
"1397",2011,"kelp","north","north","sea lion cove smca","smca","smca","nontargeted",0.05,-123.730195,38.9344196,2789.195573,"01/05/2010",0.58,"very_small",0,127.95,127.95,"2010",1,5176863.5,24099.9887727364
