"year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass"
1999,"kelp","central","central","vandenberg smr","smr","smr","targeted",0.45
2000,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.02
2000,"kelp","central","central","vandenberg smr","smr","smr","targeted",1.75
2001,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.3
2001,"kelp","central","central","vandenberg smr","smr","smr","targeted",6.9
2002,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.21
2002,"kelp","central","central","vandenberg smr","smr","smr","targeted",0.62
2003,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.31
2003,"kelp","central","central","vandenberg smr","smr","smr","targeted",3.96
2004,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.42
2004,"kelp","central","central","vandenberg smr","smr","smr","targeted",2.1
2005,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.28
2005,"kelp","central","central","vandenberg smr","smr","smr","targeted",3.97
2006,"kelp","central","central","vandenberg smr","smr","smr","nontargeted",0.31
2006,"kelp","central","central","vandenberg smr","smr","smr","targeted",2.37
2004,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.56
2004,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.16
2005,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.52
2005,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.16
2006,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",1.31
2006,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.87
2007,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.57
2007,"kelp","central","central","vandenberg smr","smr","ref","targeted",1.28
2009,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.12
2009,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.05
2010,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.39
2010,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.63
2011,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.06
2011,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.19
2012,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.01
2012,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.02
2008,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.11
2008,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.61
1999,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.65
1999,"kelp","central","central","vandenberg smr","smr","ref","targeted",2.1
2003,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.72
2003,"kelp","central","central","vandenberg smr","smr","ref","targeted",1.01
2002,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.58
2002,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.4
2000,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.47
2000,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.61
2001,"kelp","central","central","vandenberg smr","smr","ref","nontargeted",0.5
2001,"kelp","central","central","vandenberg smr","smr","ref","targeted",0.3
2007,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.15
2007,"kelp","central","central","white rock smca","smr","smca","targeted",2.57
2008,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.35
2008,"kelp","central","central","white rock smca","smr","smca","targeted",2.18
2002,"kelp","central","central","white rock smca","smr","smca","nontargeted",1.68
2002,"kelp","central","central","white rock smca","smr","smca","targeted",13.06
2003,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.8
2003,"kelp","central","central","white rock smca","smr","smca","targeted",4.85
2004,"kelp","central","central","white rock smca","smr","smca","nontargeted",3.81
2004,"kelp","central","central","white rock smca","smr","smca","targeted",4.99
2005,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.3
2005,"kelp","central","central","white rock smca","smr","smca","targeted",7.59
2006,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.63
2006,"kelp","central","central","white rock smca","smr","smca","targeted",5.98
2009,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.38
2009,"kelp","central","central","white rock smca","smr","smca","targeted",2.22
2010,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.14
2010,"kelp","central","central","white rock smca","smr","smca","targeted",1.71
2011,"kelp","central","central","white rock smca","smr","smca","nontargeted",0.29
2011,"kelp","central","central","white rock smca","smr","smca","targeted",1.95
2003,"kelp","central","central","white rock smca","smr","ref","nontargeted",2.85
2003,"kelp","central","central","white rock smca","smr","ref","targeted",0.83
2004,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.48
2004,"kelp","central","central","white rock smca","smr","ref","targeted",1.17
2005,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.25
2005,"kelp","central","central","white rock smca","smr","ref","targeted",1.93
2006,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.21
2006,"kelp","central","central","white rock smca","smr","ref","targeted",2.34
2007,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.13
2007,"kelp","central","central","white rock smca","smr","ref","targeted",3.01
2008,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.26
2008,"kelp","central","central","white rock smca","smr","ref","targeted",1.75
2009,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.26
2009,"kelp","central","central","white rock smca","smr","ref","targeted",1.41
2011,"kelp","central","central","white rock smca","smr","ref","nontargeted",0.15
2011,"kelp","central","central","white rock smca","smr","ref","targeted",4.32
2010,"kelp","north","north","del mar landing smr","smr","smr","nontargeted",0.1
2010,"kelp","north","north","del mar landing smr","smr","smr","targeted",3.21
2011,"kelp","north","north","del mar landing smr","smr","smr","nontargeted",0.09
2011,"kelp","north","north","del mar landing smr","smr","smr","targeted",3
2010,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.09
2010,"kelp","north","north","del mar landing smr","smr","ref","targeted",2.22
2011,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.25
2011,"kelp","north","north","del mar landing smr","smr","ref","targeted",1.75
2017,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.47
2017,"kelp","north","north","del mar landing smr","smr","ref","targeted",4.64
2018,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.22
2018,"kelp","north","north","del mar landing smr","smr","ref","targeted",7.27
2019,"kelp","north","north","del mar landing smr","smr","ref","nontargeted",0.25
2019,"kelp","north","north","del mar landing smr","smr","ref","targeted",6.28
2014,"kelp","north","north","double cone rock smca","smca","smca","nontargeted",0.09
2014,"kelp","north","north","double cone rock smca","smca","smca","targeted",7.35
2015,"kelp","north","north","double cone rock smca","smca","smca","nontargeted",0.68
2015,"kelp","north","north","double cone rock smca","smca","smca","targeted",15.91
2019,"kelp","north","north","double cone rock smca","smca","smca","nontargeted",0.2
2019,"kelp","north","north","double cone rock smca","smca","smca","targeted",3.77
2011,"kelp","north","north","point arena smr","smr","smr","nontargeted",0.03
2011,"kelp","north","north","point arena smr","smr","smr","targeted",2.2
2010,"kelp","north","north","point arena smr","smr","smr","nontargeted",0.08
2010,"kelp","north","north","point arena smr","smr","smr","targeted",2.66
2010,"kelp","north","north","point arena smr","smr","ref","nontargeted",0
2010,"kelp","north","north","point arena smr","smr","ref","targeted",0.28
2011,"kelp","north","north","point arena smr","smr","ref","nontargeted",0.02
2011,"kelp","north","north","point arena smr","smr","ref","targeted",0.86
2017,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.03
2017,"kelp","north","north","point cabrillo smr","smr","smr","targeted",2.14
2014,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.64
2014,"kelp","north","north","point cabrillo smr","smr","smr","targeted",9.55
2015,"kelp","north","north","point cabrillo smr","smr","smr","targeted",10.92
2019,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.1
2019,"kelp","north","north","point cabrillo smr","smr","smr","targeted",4.45
2015,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.1
2018,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.18
2018,"kelp","north","north","point cabrillo smr","smr","smr","targeted",5.54
2020,"kelp","north","north","point cabrillo smr","smr","smr","nontargeted",0.06
2020,"kelp","north","north","point cabrillo smr","smr","smr","targeted",1.44
2017,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",1.04
2017,"kelp","north","north","point cabrillo smr","smr","ref","targeted",3.8
2018,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.31
2018,"kelp","north","north","point cabrillo smr","smr","ref","targeted",4.57
2015,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.18
2015,"kelp","north","north","point cabrillo smr","smr","ref","targeted",4.23
2019,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.27
2019,"kelp","north","north","point cabrillo smr","smr","ref","targeted",9.78
2014,"kelp","north","north","point cabrillo smr","smr","ref","nontargeted",0.07
2014,"kelp","north","north","point cabrillo smr","smr","ref","targeted",3.06
2018,"kelp","north","north","pyramid point smca","smca","smca","nontargeted",0.32
2018,"kelp","north","north","pyramid point smca","smca","smca","targeted",12.14
2019,"kelp","north","north","pyramid point smca","smca","smca","nontargeted",0.2
2019,"kelp","north","north","pyramid point smca","smca","smca","targeted",7.13
2015,"kelp","north","north","pyramid point smca","smca","smca","nontargeted",0.28
2015,"kelp","north","north","pyramid point smca","smca","smca","targeted",22.72
2018,"kelp","north","north","pyramid point smca","smca","ref","nontargeted",0.59
2018,"kelp","north","north","pyramid point smca","smca","ref","targeted",3.57
2019,"kelp","north","north","pyramid point smca","smca","ref","nontargeted",0.07
2019,"kelp","north","north","pyramid point smca","smca","ref","targeted",0.42
2010,"kelp","north","north","salt point smca","smca","smca","nontargeted",0.16
2010,"kelp","north","north","salt point smca","smca","smca","targeted",2.47
2011,"kelp","north","north","salt point smca","smca","smca","nontargeted",0.18
2011,"kelp","north","north","salt point smca","smca","smca","targeted",2.7
2010,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.11
2010,"kelp","north","north","salt point smca","smca","ref","targeted",3.96
2011,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.15
2011,"kelp","north","north","salt point smca","smca","ref","targeted",2.78
2017,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.56
2017,"kelp","north","north","salt point smca","smca","ref","targeted",3.26
2018,"kelp","north","north","salt point smca","smca","ref","nontargeted",0.37
2018,"kelp","north","north","salt point smca","smca","ref","targeted",2.11
2010,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.03
2010,"kelp","north","north","saunders reef smca","smca","smca","targeted",1.98
2011,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.05
2011,"kelp","north","north","saunders reef smca","smca","smca","targeted",2.07
2017,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0
2017,"kelp","north","north","saunders reef smca","smca","smca","targeted",0.94
2018,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.55
2018,"kelp","north","north","saunders reef smca","smca","smca","targeted",2.54
2016,"kelp","north","north","saunders reef smca","smca","smca","targeted",0.89
2016,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.09
2019,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.17
2019,"kelp","north","north","saunders reef smca","smca","smca","targeted",4.18
2020,"kelp","north","north","saunders reef smca","smca","smca","nontargeted",0.08
2020,"kelp","north","north","saunders reef smca","smca","smca","targeted",2.02
2010,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.05
2010,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.02
2011,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.07
2011,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.52
2016,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.34
2016,"kelp","north","north","saunders reef smca","smca","ref","targeted",4.86
2019,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",4.69
2019,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.8
2017,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.04
2017,"kelp","north","north","saunders reef smca","smca","ref","targeted",2.04
2018,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.13
2018,"kelp","north","north","saunders reef smca","smca","ref","targeted",3.08
2020,"kelp","north","north","saunders reef smca","smca","ref","nontargeted",0.01
2020,"kelp","north","north","saunders reef smca","smca","ref","targeted",2.09
2010,"kelp","north","north","sea lion cove smca","smca","smca","nontargeted",0
2010,"kelp","north","north","sea lion cove smca","smca","smca","targeted",0.45
2011,"kelp","north","north","sea lion cove smca","smca","smca","nontargeted",0.05
2011,"kelp","north","north","sea lion cove smca","smca","smca","targeted",3.42
2010,"kelp","north","north","sea lion cove smca","smca","ref","nontargeted",0
2010,"kelp","north","north","sea lion cove smca","smca","ref","targeted",1.81
2011,"kelp","north","north","sea lion cove smca","smca","ref","nontargeted",0.01
2011,"kelp","north","north","sea lion cove smca","smca","ref","targeted",1.74
2010,"kelp","north","north","stewarts point smca","smr","smca","nontargeted",0.26
2010,"kelp","north","north","stewarts point smca","smr","smca","targeted",3
2011,"kelp","north","north","stewarts point smca","smr","smca","nontargeted",0.09
2011,"kelp","north","north","stewarts point smca","smr","smca","targeted",1.69
2017,"kelp","north","north","stewarts point smca","smr","smca","nontargeted",0.25
2017,"kelp","north","north","stewarts point smca","smr","smca","targeted",5.87
2018,"kelp","north","north","stewarts point smca","smr","smca","nontargeted",0.1
2018,"kelp","north","north","stewarts point smca","smr","smca","targeted",6.57
2019,"kelp","north","north","stewarts point smca","smr","smca","nontargeted",0.44
2019,"kelp","north","north","stewarts point smca","smr","smca","targeted",6.8
2010,"kelp","north","north","stewarts point smr","smr","smr","nontargeted",0.2
2010,"kelp","north","north","stewarts point smr","smr","smr","targeted",3.44
2011,"kelp","north","north","stewarts point smr","smr","smr","nontargeted",0.06
2011,"kelp","north","north","stewarts point smr","smr","smr","targeted",2.57
2017,"kelp","north","north","stewarts point smr","smr","smr","nontargeted",0.4
2017,"kelp","north","north","stewarts point smr","smr","smr","targeted",5.06
2018,"kelp","north","north","stewarts point smr","smr","smr","nontargeted",0.33
2018,"kelp","north","north","stewarts point smr","smr","smr","targeted",7.76
2019,"kelp","north","north","stewarts point smr","smr","smr","nontargeted",0.64
2019,"kelp","north","north","stewarts point smr","smr","smr","targeted",6.3
2010,"kelp","north","north","stewarts point smr","smr","ref","nontargeted",0.09
2010,"kelp","north","north","stewarts point smr","smr","ref","targeted",3.98
2011,"kelp","north","north","stewarts point smr","smr","ref","nontargeted",0.18
2011,"kelp","north","north","stewarts point smr","smr","ref","targeted",1.9
2017,"kelp","north","north","stewarts point smr","smr","ref","nontargeted",0.52
2017,"kelp","north","north","stewarts point smr","smr","ref","targeted",3.95
2018,"kelp","north","north","stewarts point smr","smr","ref","nontargeted",0.3
2018,"kelp","north","north","stewarts point smr","smr","ref","targeted",4.69
2019,"kelp","north","north","stewarts point smr","smr","ref","nontargeted",0.25
2019,"kelp","north","north","stewarts point smr","smr","ref","targeted",6.28
2014,"kelp","north","north","ten mile smr","smr","smr","nontargeted",0.44
2014,"kelp","north","north","ten mile smr","smr","smr","targeted",3.08
2015,"kelp","north","north","ten mile smr","smr","smr","nontargeted",0.22
2015,"kelp","north","north","ten mile smr","smr","smr","targeted",2.17
2018,"kelp","north","north","ten mile smr","smr","smr","nontargeted",0.1
2018,"kelp","north","north","ten mile smr","smr","smr","targeted",1.48
2019,"kelp","north","north","ten mile smr","smr","smr","nontargeted",0.21
2019,"kelp","north","north","ten mile smr","smr","smr","targeted",2.48
2020,"kelp","north","north","ten mile smr","smr","smr","nontargeted",1.71
2020,"kelp","north","north","ten mile smr","smr","smr","targeted",3.15
2017,"kelp","north","north","ten mile smr","smr","smr","nontargeted",0.12
2017,"kelp","north","north","ten mile smr","smr","smr","targeted",1.78
2015,"kelp","north","north","ten mile smr","smr","ref","nontargeted",0.21
2015,"kelp","north","north","ten mile smr","smr","ref","targeted",3.95
2018,"kelp","north","north","ten mile smr","smr","ref","nontargeted",0.19
2018,"kelp","north","north","ten mile smr","smr","ref","targeted",4.24
2019,"kelp","north","north","ten mile smr","smr","ref","nontargeted",0.51
2019,"kelp","north","north","ten mile smr","smr","ref","targeted",4.3
2020,"kelp","north","north","ten mile smr","smr","ref","nontargeted",0.36
2020,"kelp","north","north","ten mile smr","smr","ref","targeted",7.49
2014,"kelp","north","north","ten mile smr","smr","ref","nontargeted",0.14
2014,"kelp","north","north","ten mile smr","smr","ref","targeted",5.26
2014,"kelp","north","north","van damme smca","smca","ref","nontargeted",0.08
2014,"kelp","north","north","van damme smca","smca","ref","targeted",4.12
2015,"kelp","north","north","van damme smca","smca","ref","nontargeted",0.25
2015,"kelp","north","north","van damme smca","smca","ref","targeted",3.73
2010,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",0.19
2010,"kelp","south","south","abalone cove smca","smr","smca","targeted",0.75
2011,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",1.71
2011,"kelp","south","south","abalone cove smca","smr","smca","targeted",0.6
2012,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",0.53
2012,"kelp","south","south","abalone cove smca","smr","smca","targeted",0.54
2013,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",1.01
2013,"kelp","south","south","abalone cove smca","smr","smca","targeted",0.12
2014,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",0.67
2014,"kelp","south","south","abalone cove smca","smr","smca","targeted",0.82
2015,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",1.64
2015,"kelp","south","south","abalone cove smca","smr","smca","targeted",2.37
2016,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",0.82
2016,"kelp","south","south","abalone cove smca","smr","smca","targeted",1.65
2017,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",3.43
2017,"kelp","south","south","abalone cove smca","smr","smca","targeted",1.21
2018,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",2.29
2018,"kelp","south","south","abalone cove smca","smr","smca","targeted",2.28
2019,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",3.07
2019,"kelp","south","south","abalone cove smca","smr","smca","targeted",3.29
2020,"kelp","south","south","abalone cove smca","smr","smca","nontargeted",7.87
2020,"kelp","south","south","abalone cove smca","smr","smca","targeted",4.81
2008,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",1.51
2008,"kelp","south","south","abalone cove smca","smr","ref","targeted",0.92
2011,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",2.18
2011,"kelp","south","south","abalone cove smca","smr","ref","targeted",1.22
2012,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",2.15
2012,"kelp","south","south","abalone cove smca","smr","ref","targeted",1.93
2007,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",3.01
2007,"kelp","south","south","abalone cove smca","smr","ref","targeted",2.39
2013,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",4.65
2013,"kelp","south","south","abalone cove smca","smr","ref","targeted",2.72
2014,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",1.53
2014,"kelp","south","south","abalone cove smca","smr","ref","targeted",2.06
2015,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",1.36
2015,"kelp","south","south","abalone cove smca","smr","ref","targeted",3.41
2016,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",0.58
2016,"kelp","south","south","abalone cove smca","smr","ref","targeted",0.64
2017,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",0.59
2017,"kelp","south","south","abalone cove smca","smr","ref","targeted",0.99
2018,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",3.07
2018,"kelp","south","south","abalone cove smca","smr","ref","targeted",1.52
2019,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",4.11
2019,"kelp","south","south","abalone cove smca","smr","ref","targeted",2.56
2020,"kelp","south","south","abalone cove smca","smr","ref","nontargeted",3.32
2020,"kelp","south","south","abalone cove smca","smr","ref","targeted",0.4
2003,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",2.38
2003,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",0.56
2004,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",1.98
2004,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",0.73
2005,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",0.86
2006,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",2.4
2006,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",0.84
2007,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",2.63
2007,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",2.27
2009,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",2.55
2010,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",1.84
2011,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",2.62
2012,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",4.47
2014,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",5.42
2014,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",2.47
2015,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",2.9
2016,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",5.7
2017,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",3.56
2019,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",1.41
2019,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",3.15
2020,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",1.5
2020,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",2.06
2005,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",3.33
2008,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",1.12
2008,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",0.88
2009,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",3.18
2010,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",3.42
2011,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",2.86
2012,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",3.04
2015,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",2.76
2016,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",4.47
2017,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",3.63
2018,"kelp","south","north islands","anacapa island smca","smca","smca","nontargeted",4.38
2018,"kelp","south","north islands","anacapa island smca","smca","smca","targeted",2.83
1999,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",4.96
1999,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.09
2004,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",2.74
2004,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.24
2005,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",2.75
2006,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",2.52
2007,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",3.32
2005,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.25
2006,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.38
2007,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.61
2008,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",1.83
2008,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.51
2009,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",5.53
2009,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.32
2010,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",5.56
2011,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.9
2012,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",4.51
2016,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",4.32
2016,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.81
2010,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.46
2014,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",3.17
2014,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.18
2015,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",6.25
2017,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",3.85
2018,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",2.19
2019,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",2.11
2020,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",2.67
2011,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",4.12
2012,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.56
2015,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",0.9
2017,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",2.29
2018,"kelp","south","north islands","anacapa island smca","smca","ref","nontargeted",5.52
2019,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.57
2020,"kelp","south","north islands","anacapa island smca","smca","ref","targeted",1.06
2006,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.14
2006,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",0.77
2007,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.87
2007,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",2
2008,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",1.14
2008,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",0.63
2009,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.52
2009,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",2.77
2010,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",3.1
2010,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",3.26
2012,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.09
2012,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.99
2017,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",4.23
2017,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",3.02
2018,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.31
2019,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",1.55
2019,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.92
2011,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",3
2011,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",3.1
2018,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",2.17
2001,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",3.77
2002,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.29
2003,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",5.9
2004,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.48
2004,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",0.95
2005,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.62
2013,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.09
2014,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.52
2001,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",3.07
2003,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.5
2015,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",1.68
2015,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.23
2016,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",4.34
2020,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",1.29
2002,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",3.17
2005,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.44
2013,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",2.31
2014,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",2.37
2016,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",2.66
