"join_ID","group","variable","indicator","mlpa_region","region4","affiliated_mpa","mpa_defacto_class","mpa_defacto_designation","year","target_status","mean","sd","n"
"deep_reef","deep_reef","targeted_fish","diversity","north","north","bodega head smr","smr","smr",2020,"targeted",1.79688237170053,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","point arena smca","smr","ref",2020,"targeted",1.77682490843764,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","point arena smca","smr","smr",2020,"targeted",1.77126142773313,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","point arena smr","smr","ref",2020,"targeted",1.77682490843764,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","point arena smr","smr","smr",2020,"targeted",1.9706377372788,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","point st. george reef offshore smca","smca","ref",2020,"targeted",1.96604902006886,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","point st. george reef offshore smca","smca","smca",2020,"targeted",1.59072960876346,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","reading rock smr","smr","ref",2020,"targeted",1.94810023222434,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","reading rock smr","smr","smr",2020,"targeted",1.93675388562165,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","sea lion gulch smr","smr","ref",2020,"targeted",1.94878756977764,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","sea lion gulch smr","smr","smr",2020,"targeted",1.69941150934884,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","southeast farallon island smca","smr","ref",2020,"targeted",1.43454282806236,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","southeast farallon island smr","smr","ref",2020,"targeted",1.43454282806236,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","southeast farallon island smr","smr","smr",2020,"targeted",1.6120031213706,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","ten mile smr","smr","ref",2020,"targeted",1.56465918640091,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","north","north","ten mile smr","smr","smr",2020,"targeted",2.21884140138873,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","anacapa island smca","smca","ref",2020,"targeted",1.43700482310815,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","anacapa island smr","smr","ref",2020,"targeted",1.43700482310815,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2020,"targeted",1.76856347902,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2020,"targeted",1.90772068977761,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2020,"targeted",1.75570969963827,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","gull island smr","smr","ref",2020,"targeted",0.339771643589166,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","gull island smr","smr","smr",2020,"targeted",1.62094349292997,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","harris point smr","smr","ref",2020,"targeted",1.53059504896825,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","harris point smr","smr","smr",2020,"targeted",1.46161585658461,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","south point smr","smr","ref",2020,"targeted",1.21920310245287,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","north islands","south point smr","smr","smr",2020,"targeted",1.73521628878612,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","farnsworth offshore smca","smca","ref",2020,"targeted",1.53381785133024,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","farnsworth offshore smca","smca","smca",2020,"targeted",2.10380770011066,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","south la jolla smca","smca","ref",2020,"targeted",1.96299029040472,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","south la jolla smca","smca","smca",2020,"targeted",1.49506314466486,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","south la jolla smr","smr","ref",2020,"targeted",1.96299029040472,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","south la jolla smr","smr","smr",2020,"targeted",1.86171619331788,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","swami's smca","smca","ref",2020,"targeted",1.73825775260492,NA,NA
"deep_reef","deep_reef","targeted_fish","diversity","south","south","swami's smca","smca","smca",2020,"targeted",1.37325340396292,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2005,"nontargeted",0.303903384735746,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2005,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2005,"nontargeted",0.405242720214476,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2005,"nontargeted",0.564330529395481,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2005,"nontargeted",1.00713123926712,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2005,"nontargeted",0.956681327096914,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2005,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2005,"nontargeted",0.369741093843889,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2006,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2006,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2006,"nontargeted",0.666845473141837,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2006,"nontargeted",0.271875426075551,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2006,"nontargeted",0.909795090365198,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2006,"nontargeted",0.599169156677073,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2006,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2006,"nontargeted",0.633579546450679,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2007,"nontargeted",0.246371701809939,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2007,"nontargeted",0.370017584539098,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2007,"nontargeted",1.05489409103656,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2007,"nontargeted",0.453449650572088,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2007,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2007,"nontargeted",0.111885458482042,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","ref",2008,"nontargeted",1.28052835941686,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","smr",2008,"nontargeted",0.9459714892926,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","ref",2008,"nontargeted",1.06258977095593,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","smr",2008,"nontargeted",0.793832340645537,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smca","smr","ref",2008,"nontargeted",0.955491090197976,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smca","smr","smr",2008,"nontargeted",0.969781748263147,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","ref",2008,"nontargeted",0.692810332526852,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","smr",2008,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smca","smca","smca",2008,"nontargeted",0.198515243345873,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2008,"nontargeted",0.738895443565787,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2008,"nontargeted",0.692926568435395,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2008,"nontargeted",0.346968070447094,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","ref",2008,"nontargeted",0.372480718452191,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2008,"nontargeted",0.371713914265148,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2008,"nontargeted",0.306000601939602,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2008,"nontargeted",0.17653437610426,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2008,"nontargeted",0.692778619046715,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2008,"nontargeted",0.0791014081312581,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","ref",2009,"nontargeted",0.541381515342449,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","smr",2009,"nontargeted",0.809742380722119,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","ref",2009,"nontargeted",0.806768045346059,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","smr",2009,"nontargeted",0.563409725224465,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smca","smca","smca",2009,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2009,"nontargeted",0.670798607892219,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2009,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","ref",2009,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2009,"nontargeted",0.692154145076001,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2009,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2009,"nontargeted",0.260828106109866,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2009,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","ref",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","ref",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","smr",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smr","smr","ref",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smr","smr","smr",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smca","smr","smr",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smr","smr","ref",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smr","smr","smr",2011,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","ref",2012,"nontargeted",0.324040618916261,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","smr",2012,"nontargeted",0.771457091093588,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smca","smr","smr",2012,"nontargeted",0.193003879820893,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","smr",2012,"nontargeted",0.898464396654656,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point st. george reef offshore smca","smca","ref",2014,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","sea lion gulch smr","smr","ref",2014,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","sea lion gulch smr","smr","smr",2014,"nontargeted",0.574231550285118,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","ten mile smr","smr","smr",2014,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smca","smca","smca",2014,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2014,"nontargeted",0.312517583601008,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2014,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2014,"nontargeted",1.13871911823536,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","ref",2014,"nontargeted",0.30785873469067,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2014,"nontargeted",1.06180762981926,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2014,"nontargeted",1.03991283872118,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2014,"nontargeted",0.690985472584969,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2014,"nontargeted",0.748751497942908,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2014,"nontargeted",0.101635119868558,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","campus point smca","smr","ref",2014,"nontargeted",0.465999256961042,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","campus point smca","smr","smr",2014,"nontargeted",0.551079928086973,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","farnsworth offshore smca","smca","ref",2014,"nontargeted",0.856003878211438,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","farnsworth offshore smca","smca","smca",2014,"nontargeted",0.443818654914542,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","point conception smr","smr","ref",2014,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","point conception smr","smr","smr",2014,"nontargeted",0.654128076270213,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","south la jolla smca","smca","ref",2014,"nontargeted",1.24219329685918,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","south la jolla smca","smca","smca",2014,"nontargeted",0.460425172663859,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","south la jolla smr","smr","smr",2014,"nontargeted",0.693147180559945,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","swami's smca","smca","ref",2014,"nontargeted",0.548001381358002,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","swami's smca","smca","smca",2014,"nontargeted",0.393917458406308,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","ano nuevo smr","smr","ref",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","ano nuevo smr","smr","smr",2015,"nontargeted",0.367337726886476,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","montara smr","smr","smr",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","ref",2015,"nontargeted",1.09358023261628,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","smca",2015,"nontargeted",0.677088562515359,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","ref",2015,"nontargeted",1.09358023261628,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","smr",2015,"nontargeted",0.850103370946687,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smr","smr","ref",2015,"nontargeted",0.90996758120406,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smr","smr","smr",2015,"nontargeted",0.687854734624485,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","sea lion gulch smr","smr","smr",2015,"nontargeted",0.472070790058764,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smca","smr","ref",2015,"nontargeted",0.197454888876919,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smca","smr","smr",2015,"nontargeted",0.291436893956032,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smr","smr","ref",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smr","smr","smr",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","ten mile smr","smr","ref",2015,"nontargeted",0.347673623093807,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","ten mile smr","smr","smr",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smca","smca","smca",2015,"nontargeted",0.376770161256437,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2015,"nontargeted",0.751833633138326,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2015,"nontargeted",1.26211415534274,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","ref",2015,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2015,"nontargeted",1.10466794521123,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2015,"nontargeted",1.20633781296366,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2015,"nontargeted",0.319115290052635,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2015,"nontargeted",0.941389259307759,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2015,"nontargeted",1.0381422698001,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","big creek smr","smr","ref",2016,"nontargeted",1.47112120931054,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","piedras blancas smca","smr","smr",2016,"nontargeted",1.03871926587861,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","piedras blancas smr","smr","smr",2016,"nontargeted",0.432266732457518,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","ref",2016,"nontargeted",0.420929039961005,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","smr",2016,"nontargeted",1.08392631765362,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","ref",2016,"nontargeted",0.488025213869406,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","smr",2016,"nontargeted",0.938501694610735,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smca","smr","smr",2016,"nontargeted",0.244485052274886,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","ref",2016,"nontargeted",0.985990537446472,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","smr",2016,"nontargeted",0.818645375579735,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","portuguese ledge smca","smr","ref",2016,"nontargeted",0.97158135811612,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","portuguese ledge smca","smr","smr",2016,"nontargeted",1.09043617032879,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","ano nuevo smr","smr","ref",2019,"nontargeted",0.758590707681243,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","ano nuevo smr","smr","smr",2019,"nontargeted",0.733551335149388,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","ref",2019,"nontargeted",1.01610556113116,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point buchon smr","smr","smr",2019,"nontargeted",0.980524719754627,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","ref",2019,"nontargeted",1.22817227683574,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point lobos smr","smr","smr",2019,"nontargeted",1.09983628274862,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smca","smr","smr",2019,"nontargeted",0.316074484063533,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","ref",2019,"nontargeted",0.331455920967895,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","point sur smr","smr","smr",2019,"nontargeted",0.496171380878949,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","portuguese ledge smca","smr","ref",2019,"nontargeted",0.67400355963771,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","portuguese ledge smca","smr","smr",2019,"nontargeted",0.172664549949645,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","ref",2019,"nontargeted",1.04319269979021,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","smca",2019,"nontargeted",0.741435067419606,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","ref",2019,"nontargeted",1.04319269979021,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","smr",2019,"nontargeted",0.809403515893392,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smca","smr","smr",2019,"nontargeted",0.260319376186975,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smr","smr","ref",2019,"nontargeted",0.845306787927836,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","southeast farallon island smr","smr","smr",2019,"nontargeted",0.103418167527638,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","anacapa island smr","smr","smr",2019,"nontargeted",0.166491714525806,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","ref",2019,"nontargeted",0.982694098855559,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","carrington point smr","smr","smr",2019,"nontargeted",0.80418291297601,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","ref",2019,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","gull island smr","smr","smr",2019,"nontargeted",1.0475089256866,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","ref",2019,"nontargeted",1.64622159908396,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","harris point smr","smr","smr",2019,"nontargeted",1.22518244539212,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","ref",2019,"nontargeted",0.844759660825066,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","north islands","south point smr","smr","smr",2019,"nontargeted",0.853109130124861,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","campus point smca","smr","ref",2019,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","campus point smca","smr","smr",2019,"nontargeted",0.875258938516116,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","point conception smr","smr","ref",2019,"nontargeted",1.17827007340598,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","south","south","point conception smr","smr","smr",2019,"nontargeted",1.27629045862593,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","big creek smr","smr","ref",2020,"nontargeted",1.04097043228802,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","big creek smr","smr","smr",2020,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","piedras blancas smca","smr","ref",2020,"nontargeted",1.18675788424772,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","piedras blancas smca","smr","smr",2020,"nontargeted",1.26059306090682,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","piedras blancas smr","smr","ref",2020,"nontargeted",1.18675788424772,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","piedras blancas smr","smr","smr",2020,"nontargeted",0.429323021930616,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","montara smr","smr","smr",2020,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","central","central","pillar point smca","smca","smca",2020,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","ref",2020,"nontargeted",1.12696739170368,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smca","smca","smca",2020,"nontargeted",1.04170697666112,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","ref",2020,"nontargeted",1.12696739170368,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","bodega head smr","smr","smr",2020,"nontargeted",0.850459980239837,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smca","smr","ref",2020,"nontargeted",0.942267360905103,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smca","smr","smr",2020,"nontargeted",0,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smr","smr","ref",2020,"nontargeted",0.942267360905103,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point arena smr","smr","smr",2020,"nontargeted",0.223120244364784,NA,NA
"deep_reef","deep_reef","nontargeted_fish","diversity","north","north","point st. george reef offshore smca","smca","ref",2020,"nontargeted",0,NA,NA
